Date,Product,Country,Store,Quantity,Unit_Price,Unit_Cost
2024-07-17,Mouse,Spain,Store_C,9,50,20
2024-07-17,Headset,USA,Store_A,10,100,60
2024-07-17,Laptop,USA,Store_A,5,1200,800
2024-07-17,Keyboard,Argentina,Store_C,2,80,40
2024-07-17,Laptop,Argentina,Store_C,2,1200,800
2024-07-17,Mouse,USA,Store_B,8,50,20
2024-07-18,Monitor,Spain,Store_A,4,300,200
2024-07-18,Mouse,Spain,Store_A,1,50,20
2024-07-18,Laptop,Argentina,Store_C,2,1200,800
2024-07-18,Headset,Spain,Store_B,4,100,60
2024-07-18,Laptop,Argentina,Store_C,7,1200,800
2024-07-18,Laptop,USA,Store_A,8,1200,800
2024-07-19,Laptop,Argentina,Store_A,10,1200,800
2024-07-19,Mouse,Spain,Store_A,9,50,20
2024-07-19,Mouse,Argentina,Store_B,2,50,20
2024-07-19,Headset,Argentina,Store_C,2,100,60
2024-07-19,Mouse,Spain,Store_C,8,50,20
2024-07-19,Laptop,Argentina,Store_C,9,1200,800
2024-07-19,Monitor,Argentina,Store_C,2,300,200
2024-07-19,Monitor,Argentina,Store_B,10,300,200
2024-07-20,Keyboard,Argentina,Store_A,6,80,40
2024-07-20,Mouse,USA,Store_B,2,50,20
2024-07-20,Mouse,Spain,Store_C,7,50,20
2024-07-20,Headset,USA,Store_A,4,100,60
2024-07-20,Keyboard,Argentina,Store_C,10,80,40
2024-07-20,Headset,Argentina,Store_B,2,100,60
2024-07-20,Keyboard,Argentina,Store_A,5,80,40
2024-07-20,Mouse,USA,Store_B,2,50,20
2024-07-20,Mouse,Spain,Store_A,1,50,20
2024-07-21,Headset,Spain,Store_A,3,100,60
2024-07-21,Monitor,Spain,Store_A,5,300,200
2024-07-21,Headset,Argentina,Store_B,9,100,60
2024-07-22,Keyboard,Spain,Store_C,4,80,40
2024-07-22,Headset,Argentina,Store_B,1,100,60
2024-07-22,Laptop,Spain,Store_A,8,1200,800
2024-07-22,Mouse,Argentina,Store_C,3,50,20
2024-07-22,Headset,Argentina,Store_A,2,100,60
2024-07-22,Headset,Spain,Store_B,3,100,60
2024-07-22,Headset,USA,Store_B,1,100,60
2024-07-23,Laptop,Spain,Store_C,8,1200,800
2024-07-23,Headset,Spain,Store_A,8,100,60
2024-07-23,Keyboard,Argentina,Store_A,3,80,40
2024-07-23,Laptop,USA,Store_B,2,1200,800
2024-07-23,Mouse,Argentina,Store_A,6,50,20
2024-07-23,Headset,USA,Store_B,6,100,60
2024-07-23,Monitor,USA,Store_B,2,300,200
2024-07-23,Mouse,Argentina,Store_C,6,50,20
2024-07-24,Keyboard,USA,Store_C,6,80,40
2024-07-24,Mouse,USA,Store_A,2,50,20
2024-07-24,Keyboard,Argentina,Store_A,5,80,40
2024-07-24,Keyboard,Argentina,Store_C,3,80,40
2024-07-24,Headset,Argentina,Store_A,4,100,60
2024-07-24,Headset,Argentina,Store_B,6,100,60
2024-07-24,Keyboard,Spain,Store_B,3,80,40
2024-07-24,Mouse,Argentina,Store_A,3,50,20
2024-07-24,Keyboard,USA,Store_C,6,80,40
2024-07-25,Headset,Spain,Store_A,7,100,60
2024-07-25,Mouse,Spain,Store_C,4,50,20
2024-07-25,Laptop,Spain,Store_C,7,1200,800
2024-07-25,Mouse,USA,Store_C,6,50,20
2024-07-25,Headset,Argentina,Store_B,2,100,60
2024-07-25,Laptop,USA,Store_C,4,1200,800
2024-07-25,Monitor,USA,Store_B,1,300,200
2024-07-26,Monitor,Argentina,Store_C,1,300,200
2024-07-26,Headset,Argentina,Store_B,7,100,60
2024-07-26,Laptop,USA,Store_B,1,1200,800
2024-07-26,Monitor,Spain,Store_B,4,300,200
2024-07-26,Laptop,USA,Store_C,9,1200,800
2024-07-26,Monitor,Spain,Store_B,2,300,200
2024-07-26,Monitor,Argentina,Store_A,10,300,200
2024-07-26,Mouse,USA,Store_B,1,50,20
2024-07-27,Mouse,Argentina,Store_B,6,50,20
2024-07-27,Keyboard,USA,Store_C,3,80,40
2024-07-27,Headset,USA,Store_C,1,100,60
2024-07-27,Keyboard,Argentina,Store_B,7,80,40
2024-07-27,Mouse,USA,Store_A,2,50,20
2024-07-27,Mouse,USA,Store_C,5,50,20
2024-07-27,Keyboard,Argentina,Store_C,5,80,40
2024-07-27,Laptop,USA,Store_C,1,1200,800
2024-07-27,Monitor,Spain,Store_C,5,300,200
2024-07-27,Monitor,Argentina,Store_C,8,300,200
2024-07-27,Monitor,Spain,Store_B,4,300,200
2024-07-27,Headset,USA,Store_A,10,100,60
2024-07-28,Keyboard,Spain,Store_B,8,80,40
2024-07-28,Mouse,Spain,Store_A,10,50,20
2024-07-28,Headset,Argentina,Store_A,7,100,60
2024-07-28,Mouse,Argentina,Store_C,3,50,20
2024-07-28,Laptop,Spain,Store_A,9,1200,800
2024-07-28,Monitor,Spain,Store_C,6,300,200
2024-07-28,Headset,Spain,Store_C,1,100,60
2024-07-28,Keyboard,Argentina,Store_B,5,80,40
2024-07-28,Monitor,Argentina,Store_B,5,300,200
2024-07-29,Mouse,Argentina,Store_B,8,50,20
2024-07-29,Laptop,Spain,Store_A,1,1200,800
2024-07-29,Monitor,Argentina,Store_B,7,300,200
2024-07-30,Mouse,Argentina,Store_A,2,50,20
2024-07-30,Headset,USA,Store_B,9,100,60
2024-07-30,Laptop,Argentina,Store_B,9,1200,800
2024-07-30,Laptop,Argentina,Store_C,1,1200,800
2024-07-30,Mouse,Argentina,Store_C,8,50,20
2024-07-30,Monitor,Argentina,Store_B,8,300,200
2024-07-30,Mouse,Spain,Store_C,3,50,20
2024-07-30,Headset,Spain,Store_A,1,100,60
2024-07-31,Mouse,Spain,Store_A,2,50,20
2024-07-31,Laptop,USA,Store_C,6,1200,800
2024-07-31,Keyboard,Argentina,Store_A,10,80,40
2024-07-31,Mouse,Argentina,Store_A,6,50,20
2024-07-31,Monitor,USA,Store_C,1,300,200
2024-07-31,Headset,USA,Store_B,7,100,60
2024-07-31,Laptop,USA,Store_C,1,1200,800
2024-07-31,Monitor,USA,Store_B,6,300,200
2024-07-31,Mouse,Spain,Store_B,5,50,20
2024-08-01,Monitor,Argentina,Store_A,5,300,200
2024-08-01,Keyboard,Spain,Store_B,10,80,40
2024-08-01,Mouse,USA,Store_B,4,50,20
2024-08-01,Laptop,Spain,Store_B,6,1200,800
2024-08-01,Monitor,USA,Store_A,10,300,200
2024-08-01,Laptop,USA,Store_C,2,1200,800
2024-08-02,Keyboard,Spain,Store_A,2,80,40
2024-08-02,Monitor,Spain,Store_C,7,300,200
2024-08-02,Headset,USA,Store_A,9,100,60
2024-08-02,Monitor,Argentina,Store_C,10,300,200
2024-08-02,Headset,USA,Store_C,4,100,60
2024-08-02,Headset,Spain,Store_B,9,100,60
2024-08-03,Mouse,Argentina,Store_C,2,50,20
2024-08-03,Mouse,Argentina,Store_B,4,50,20
2024-08-03,Keyboard,Spain,Store_A,9,80,40
2024-08-03,Headset,Spain,Store_B,9,100,60
2024-08-03,Keyboard,Spain,Store_B,2,80,40
2024-08-03,Laptop,Spain,Store_C,3,1200,800
2024-08-03,Laptop,Spain,Store_A,4,1200,800
2024-08-03,Monitor,Spain,Store_C,1,300,200
2024-08-04,Laptop,USA,Store_A,4,1200,800
2024-08-04,Monitor,Spain,Store_A,7,300,200
2024-08-04,Mouse,USA,Store_C,5,50,20
2024-08-04,Mouse,Spain,Store_A,8,50,20
2024-08-04,Laptop,USA,Store_C,3,1200,800
2024-08-04,Keyboard,USA,Store_C,5,80,40
2024-08-04,Laptop,Spain,Store_B,5,1200,800
2024-08-04,Headset,USA,Store_B,6,100,60
2024-08-04,Laptop,USA,Store_B,5,1200,800
2024-08-05,Monitor,USA,Store_C,1,300,200
2024-08-05,Keyboard,Argentina,Store_C,8,80,40
2024-08-05,Monitor,USA,Store_C,1,300,200
2024-08-05,Monitor,Argentina,Store_A,6,300,200
2024-08-05,Headset,Argentina,Store_A,5,100,60
2024-08-05,Mouse,USA,Store_A,10,50,20
2024-08-05,Monitor,Argentina,Store_A,8,300,200
2024-08-05,Laptop,Argentina,Store_B,9,1200,800
2024-08-05,Headset,USA,Store_A,4,100,60
2024-08-05,Keyboard,Spain,Store_B,9,80,40
2024-08-06,Mouse,USA,Store_C,2,50,20
2024-08-06,Keyboard,USA,Store_B,3,80,40
2024-08-06,Monitor,Argentina,Store_C,7,300,200
2024-08-06,Monitor,Argentina,Store_B,10,300,200
2024-08-06,Headset,Spain,Store_B,5,100,60
2024-08-06,Mouse,Argentina,Store_A,5,50,20
2024-08-06,Monitor,Argentina,Store_C,3,300,200
2024-08-06,Mouse,USA,Store_B,4,50,20
2024-08-06,Keyboard,Spain,Store_B,9,80,40
2024-08-06,Keyboard,Spain,Store_C,5,80,40
2024-08-06,Keyboard,USA,Store_B,7,80,40
2024-08-07,Laptop,Spain,Store_C,1,1200,800
2024-08-07,Laptop,Argentina,Store_C,10,1200,800
2024-08-07,Keyboard,USA,Store_A,3,80,40
2024-08-07,Laptop,Spain,Store_C,3,1200,800
2024-08-07,Headset,Argentina,Store_A,6,100,60
2024-08-07,Keyboard,Argentina,Store_A,2,80,40
2024-08-08,Laptop,USA,Store_A,8,1200,800
2024-08-08,Laptop,Spain,Store_B,3,1200,800
2024-08-08,Monitor,Argentina,Store_B,10,300,200
2024-08-08,Keyboard,Spain,Store_A,2,80,40
2024-08-08,Mouse,Spain,Store_B,8,50,20
2024-08-08,Laptop,Spain,Store_A,8,1200,800
2024-08-08,Monitor,USA,Store_B,9,300,200
2024-08-08,Keyboard,USA,Store_C,6,80,40
2024-08-08,Laptop,USA,Store_B,9,1200,800
2024-08-08,Mouse,Spain,Store_C,5,50,20
2024-08-08,Monitor,USA,Store_C,6,300,200
2024-08-09,Headset,Argentina,Store_C,10,100,60
2024-08-09,Laptop,Spain,Store_C,6,1200,800
2024-08-10,Laptop,USA,Store_B,10,1200,800
2024-08-10,Mouse,Spain,Store_A,4,50,20
2024-08-10,Monitor,USA,Store_A,10,300,200
2024-08-10,Keyboard,Argentina,Store_A,7,80,40
2024-08-10,Keyboard,Argentina,Store_A,8,80,40
2024-08-10,Monitor,USA,Store_C,2,300,200
2024-08-11,Laptop,USA,Store_B,7,1200,800
2024-08-11,Mouse,USA,Store_A,8,50,20
2024-08-11,Mouse,USA,Store_A,1,50,20
2024-08-11,Monitor,Argentina,Store_C,8,300,200
2024-08-11,Keyboard,Spain,Store_A,6,80,40
2024-08-11,Mouse,Spain,Store_B,10,50,20
2024-08-11,Headset,Spain,Store_C,6,100,60
2024-08-12,Monitor,USA,Store_C,7,300,200
2024-08-12,Keyboard,USA,Store_B,10,80,40
2024-08-12,Keyboard,Argentina,Store_A,8,80,40
2024-08-12,Keyboard,Argentina,Store_C,3,80,40
2024-08-12,Headset,Argentina,Store_B,1,100,60
2024-08-12,Headset,Argentina,Store_C,10,100,60
2024-08-12,Mouse,USA,Store_B,10,50,20
2024-08-12,Mouse,Argentina,Store_B,7,50,20
2024-08-12,Laptop,Argentina,Store_A,1,1200,800
2024-08-12,Mouse,Spain,Store_B,3,50,20
2024-08-13,Headset,USA,Store_A,9,100,60
2024-08-13,Monitor,USA,Store_B,3,300,200
2024-08-13,Monitor,USA,Store_A,3,300,200
2024-08-13,Laptop,Spain,Store_A,6,1200,800
2024-08-13,Monitor,USA,Store_B,10,300,200
2024-08-13,Keyboard,Argentina,Store_B,8,80,40
2024-08-13,Headset,USA,Store_A,6,100,60
2024-08-14,Keyboard,Spain,Store_C,9,80,40
2024-08-14,Headset,Spain,Store_B,9,100,60
2024-08-14,Mouse,Spain,Store_C,8,50,20
2024-08-14,Laptop,USA,Store_A,3,1200,800
2024-08-15,Keyboard,USA,Store_A,7,80,40
2024-08-15,Laptop,USA,Store_C,10,1200,800
2024-08-15,Mouse,Spain,Store_A,7,50,20
2024-08-15,Keyboard,USA,Store_A,1,80,40
2024-08-15,Laptop,Spain,Store_C,8,1200,800
2024-08-16,Mouse,Argentina,Store_A,5,50,20
2024-08-16,Headset,Argentina,Store_C,8,100,60
2024-08-17,Monitor,Argentina,Store_B,6,300,200
2024-08-17,Headset,Spain,Store_C,5,100,60
2024-08-17,Monitor,USA,Store_A,2,300,200
2024-08-18,Laptop,USA,Store_C,2,1200,800
2024-08-18,Monitor,Argentina,Store_B,4,300,200
2024-08-18,Keyboard,Argentina,Store_B,8,80,40
2024-08-18,Mouse,USA,Store_B,2,50,20
2024-08-18,Laptop,Argentina,Store_C,7,1200,800
2024-08-18,Mouse,Spain,Store_A,1,50,20
2024-08-19,Laptop,Argentina,Store_C,10,1200,800
2024-08-19,Laptop,Argentina,Store_C,1,1200,800
2024-08-19,Laptop,USA,Store_B,3,1200,800
2024-08-20,Monitor,USA,Store_C,6,300,200
2024-08-20,Headset,USA,Store_C,1,100,60
2024-08-20,Headset,Spain,Store_A,2,100,60
2024-08-20,Laptop,USA,Store_C,7,1200,800
2024-08-21,Monitor,Argentina,Store_A,10,300,200
2024-08-21,Monitor,Argentina,Store_A,8,300,200
2024-08-21,Headset,Spain,Store_A,7,100,60
2024-08-21,Laptop,USA,Store_A,8,1200,800
2024-08-21,Monitor,Argentina,Store_B,2,300,200
2024-08-21,Keyboard,USA,Store_C,2,80,40
2024-08-21,Laptop,USA,Store_C,6,1200,800
2024-08-22,Laptop,USA,Store_A,3,1200,800
2024-08-22,Headset,USA,Store_C,4,100,60
2024-08-22,Monitor,USA,Store_B,8,300,200
2024-08-22,Keyboard,USA,Store_C,5,80,40
2024-08-22,Monitor,USA,Store_C,10,300,200
2024-08-22,Headset,Spain,Store_A,8,100,60
2024-08-22,Monitor,Argentina,Store_A,7,300,200
2024-08-22,Mouse,USA,Store_B,10,50,20
2024-08-23,Keyboard,USA,Store_A,4,80,40
2024-08-23,Laptop,Spain,Store_B,1,1200,800
2024-08-23,Keyboard,Argentina,Store_B,5,80,40
2024-08-23,Keyboard,Argentina,Store_C,2,80,40
2024-08-23,Keyboard,Argentina,Store_B,8,80,40
2024-08-23,Monitor,Argentina,Store_C,4,300,200
2024-08-23,Laptop,Argentina,Store_C,5,1200,800
2024-08-23,Laptop,Argentina,Store_C,1,1200,800
2024-08-24,Laptop,Argentina,Store_C,4,1200,800
2024-08-24,Keyboard,Argentina,Store_B,10,80,40
2024-08-24,Laptop,Argentina,Store_B,10,1200,800
2024-08-24,Mouse,Spain,Store_A,10,50,20
2024-08-24,Keyboard,Argentina,Store_C,1,80,40
2024-08-24,Monitor,USA,Store_C,6,300,200
2024-08-25,Keyboard,Spain,Store_A,2,80,40
2024-08-25,Headset,Argentina,Store_A,8,100,60
2024-08-25,Headset,Spain,Store_A,9,100,60
2024-08-25,Keyboard,USA,Store_B,3,80,40
2024-08-25,Monitor,USA,Store_B,8,300,200
2024-08-25,Keyboard,Argentina,Store_C,10,80,40
2024-08-26,Headset,Spain,Store_A,4,100,60
2024-08-26,Headset,Argentina,Store_A,1,100,60
2024-08-26,Laptop,Argentina,Store_B,8,1200,800
2024-08-26,Keyboard,USA,Store_A,5,80,40
2024-08-26,Headset,Argentina,Store_A,9,100,60
2024-08-26,Headset,USA,Store_C,6,100,60
2024-08-27,Keyboard,Argentina,Store_B,4,80,40
2024-08-27,Laptop,Spain,Store_B,8,1200,800
2024-08-27,Monitor,Spain,Store_B,5,300,200
2024-08-27,Laptop,USA,Store_B,5,1200,800
2024-08-27,Keyboard,Argentina,Store_B,9,80,40
2024-08-27,Laptop,Argentina,Store_C,4,1200,800
2024-08-27,Keyboard,USA,Store_A,9,80,40
2024-08-27,Headset,Argentina,Store_A,4,100,60
2024-08-28,Laptop,Spain,Store_A,4,1200,800
2024-08-28,Headset,Spain,Store_B,8,100,60
2024-08-28,Keyboard,Spain,Store_B,9,80,40
2024-08-28,Monitor,USA,Store_B,6,300,200
2024-08-28,Mouse,USA,Store_A,8,50,20
2024-08-28,Keyboard,Argentina,Store_B,3,80,40
2024-08-28,Laptop,USA,Store_B,1,1200,800
2024-08-29,Mouse,Argentina,Store_B,2,50,20
2024-08-29,Headset,Spain,Store_B,6,100,60
2024-08-29,Headset,USA,Store_B,10,100,60
2024-08-29,Keyboard,USA,Store_C,3,80,40
2024-08-29,Keyboard,USA,Store_B,4,80,40
2024-08-29,Headset,Spain,Store_A,9,100,60
2024-08-29,Mouse,Spain,Store_C,5,50,20
2024-08-30,Keyboard,USA,Store_A,5,80,40
2024-08-30,Monitor,Argentina,Store_C,7,300,200
2024-08-30,Headset,Argentina,Store_A,4,100,60
2024-08-30,Laptop,Argentina,Store_C,9,1200,800
2024-08-30,Mouse,Spain,Store_A,1,50,20
2024-08-30,Mouse,USA,Store_B,7,50,20
2024-08-30,Monitor,Spain,Store_A,1,300,200
2024-08-30,Headset,Argentina,Store_C,3,100,60
2024-08-31,Monitor,Spain,Store_C,8,300,200
2024-08-31,Keyboard,USA,Store_A,5,80,40
2024-08-31,Headset,Argentina,Store_B,6,100,60
2024-08-31,Mouse,Spain,Store_B,3,50,20
2024-08-31,Headset,Spain,Store_C,3,100,60
2024-08-31,Monitor,Argentina,Store_C,4,300,200
2024-08-31,Monitor,USA,Store_C,9,300,200
2024-09-01,Keyboard,Spain,Store_A,8,80,40
2024-09-01,Monitor,USA,Store_A,5,300,200
2024-09-01,Laptop,USA,Store_B,8,1200,800
2024-09-01,Keyboard,Argentina,Store_C,5,80,40
2024-09-01,Monitor,USA,Store_C,10,300,200
2024-09-01,Mouse,Argentina,Store_B,9,50,20
2024-09-02,Keyboard,USA,Store_C,9,80,40
2024-09-02,Monitor,Argentina,Store_C,10,300,200
2024-09-02,Mouse,USA,Store_B,2,50,20
2024-09-02,Laptop,Spain,Store_A,1,1200,800
2024-09-02,Keyboard,Spain,Store_A,3,80,40
2024-09-03,Headset,Spain,Store_A,5,100,60
2024-09-03,Laptop,USA,Store_A,2,1200,800
2024-09-03,Keyboard,Spain,Store_A,3,80,40
2024-09-03,Headset,Argentina,Store_A,6,100,60
2024-09-03,Mouse,Spain,Store_B,6,50,20
2024-09-03,Headset,USA,Store_C,3,100,60
2024-09-03,Laptop,USA,Store_C,10,1200,800
2024-09-03,Monitor,Argentina,Store_C,1,300,200
2024-09-03,Headset,USA,Store_B,6,100,60
2024-09-03,Laptop,Spain,Store_B,7,1200,800
2024-09-03,Mouse,USA,Store_B,3,50,20
2024-09-04,Headset,Argentina,Store_A,1,100,60
2024-09-04,Mouse,Argentina,Store_B,7,50,20
2024-09-04,Keyboard,Spain,Store_B,4,80,40
2024-09-04,Headset,Spain,Store_C,9,100,60
2024-09-04,Mouse,Spain,Store_A,1,50,20
2024-09-05,Laptop,Spain,Store_A,1,1200,800
2024-09-05,Headset,Argentina,Store_C,9,100,60
2024-09-05,Laptop,Argentina,Store_A,7,1200,800
2024-09-05,Keyboard,USA,Store_B,10,80,40
2024-09-05,Laptop,Argentina,Store_C,5,1200,800
2024-09-06,Keyboard,Argentina,Store_A,5,80,40
2024-09-06,Monitor,USA,Store_A,1,300,200
2024-09-06,Laptop,Spain,Store_A,10,1200,800
2024-09-06,Laptop,Spain,Store_C,2,1200,800
2024-09-06,Laptop,USA,Store_C,2,1200,800
2024-09-07,Laptop,USA,Store_B,6,1200,800
2024-09-07,Headset,Argentina,Store_B,8,100,60
2024-09-08,Laptop,Spain,Store_C,2,1200,800
2024-09-08,Monitor,USA,Store_A,2,300,200
2024-09-08,Mouse,USA,Store_C,9,50,20
2024-09-08,Monitor,Spain,Store_A,6,300,200
2024-09-08,Headset,Spain,Store_B,6,100,60
2024-09-08,Laptop,Spain,Store_A,1,1200,800
2024-09-08,Keyboard,Spain,Store_A,10,80,40
2024-09-09,Mouse,Argentina,Store_B,2,50,20
2024-09-09,Keyboard,Spain,Store_B,4,80,40
2024-09-09,Laptop,Argentina,Store_C,4,1200,800
2024-09-09,Mouse,USA,Store_A,1,50,20
2024-09-09,Monitor,Spain,Store_C,1,300,200
2024-09-09,Monitor,USA,Store_C,4,300,200
2024-09-09,Mouse,Argentina,Store_A,10,50,20
2024-09-09,Laptop,Spain,Store_A,4,1200,800
2024-09-09,Monitor,USA,Store_A,10,300,200
2024-09-09,Headset,USA,Store_C,3,100,60
2024-09-10,Keyboard,Argentina,Store_B,3,80,40
2024-09-10,Headset,USA,Store_C,6,100,60
2024-09-10,Headset,Spain,Store_A,5,100,60
2024-09-10,Laptop,USA,Store_C,5,1200,800
2024-09-10,Monitor,Argentina,Store_B,10,300,200
2024-09-11,Mouse,Spain,Store_B,5,50,20
2024-09-11,Mouse,Spain,Store_C,4,50,20
2024-09-11,Keyboard,Argentina,Store_B,7,80,40
2024-09-11,Keyboard,Spain,Store_C,1,80,40
2024-09-11,Headset,Spain,Store_C,7,100,60
2024-09-12,Laptop,Spain,Store_A,6,1200,800
2024-09-12,Keyboard,Argentina,Store_A,4,80,40
2024-09-12,Headset,USA,Store_B,8,100,60
2024-09-12,Headset,USA,Store_B,2,100,60
2024-09-12,Headset,Argentina,Store_A,2,100,60
2024-09-12,Keyboard,USA,Store_A,1,80,40
2024-09-12,Keyboard,Spain,Store_C,10,80,40
2024-09-13,Laptop,Argentina,Store_C,3,1200,800
2024-09-13,Laptop,Argentina,Store_C,9,1200,800
2024-09-13,Keyboard,Argentina,Store_C,6,80,40
2024-09-13,Laptop,Spain,Store_A,4,1200,800
2024-09-14,Headset,USA,Store_B,5,100,60
2024-09-14,Monitor,Argentina,Store_A,2,300,200
2024-09-14,Keyboard,Spain,Store_C,3,80,40
2024-09-14,Laptop,Spain,Store_B,1,1200,800
2024-09-15,Keyboard,Argentina,Store_C,10,80,40
2024-09-15,Keyboard,Spain,Store_B,7,80,40
2024-09-15,Headset,Spain,Store_A,6,100,60
2024-09-15,Headset,Argentina,Store_B,2,100,60
2024-09-15,Monitor,Argentina,Store_B,7,300,200
2024-09-16,Headset,USA,Store_A,4,100,60
2024-09-16,Monitor,Spain,Store_A,7,300,200
2024-09-16,Mouse,USA,Store_A,5,50,20
2024-09-16,Laptop,Spain,Store_C,3,1200,800
2024-09-16,Headset,Spain,Store_B,5,100,60
2024-09-16,Laptop,USA,Store_B,5,1200,800
2024-09-16,Mouse,Spain,Store_B,4,50,20
2024-09-16,Headset,USA,Store_C,5,100,60
2024-09-16,Keyboard,USA,Store_B,4,80,40
2024-09-16,Keyboard,USA,Store_C,4,80,40
2024-09-17,Headset,Spain,Store_C,10,100,60
2024-09-17,Keyboard,USA,Store_A,10,80,40
2024-09-17,Laptop,Spain,Store_A,1,1200,800
2024-09-17,Mouse,USA,Store_A,4,50,20
2024-09-17,Monitor,Spain,Store_A,10,300,200
2024-09-17,Monitor,USA,Store_B,4,300,200
2024-09-17,Laptop,Spain,Store_B,4,1200,800
2024-09-17,Mouse,Spain,Store_A,1,50,20
2024-09-18,Keyboard,Argentina,Store_A,4,80,40
2024-09-18,Headset,Argentina,Store_A,9,100,60
2024-09-18,Monitor,Argentina,Store_B,2,300,200
2024-09-18,Keyboard,Argentina,Store_C,5,80,40
2024-09-18,Keyboard,USA,Store_B,5,80,40
2024-09-19,Monitor,Spain,Store_A,1,300,200
2024-09-19,Mouse,Argentina,Store_A,1,50,20
2024-09-19,Laptop,Spain,Store_C,3,1200,800
2024-09-19,Monitor,Argentina,Store_B,7,300,200
2024-09-19,Laptop,Spain,Store_C,7,1200,800
2024-09-19,Mouse,USA,Store_B,5,50,20
2024-09-19,Mouse,Argentina,Store_C,8,50,20
2024-09-19,Laptop,Argentina,Store_B,2,1200,800
2024-09-20,Keyboard,USA,Store_A,10,80,40
2024-09-20,Headset,USA,Store_C,3,100,60
2024-09-20,Mouse,Spain,Store_B,6,50,20
2024-09-21,Monitor,USA,Store_C,2,300,200
2024-09-21,Laptop,USA,Store_A,3,1200,800
2024-09-21,Headset,Spain,Store_B,2,100,60
2024-09-21,Laptop,USA,Store_A,2,1200,800
2024-09-22,Keyboard,USA,Store_A,7,80,40
2024-09-22,Headset,Spain,Store_A,10,100,60
2024-09-22,Keyboard,Spain,Store_B,3,80,40
2024-09-23,Keyboard,Argentina,Store_A,3,80,40
2024-09-23,Keyboard,Spain,Store_A,9,80,40
2024-09-23,Mouse,USA,Store_B,9,50,20
2024-09-23,Laptop,Spain,Store_A,9,1200,800
2024-09-24,Monitor,USA,Store_C,5,300,200
2024-09-24,Headset,Argentina,Store_C,10,100,60
2024-09-24,Headset,USA,Store_B,3,100,60
2024-09-24,Mouse,Spain,Store_A,3,50,20
2024-09-24,Keyboard,Argentina,Store_B,1,80,40
2024-09-24,Mouse,Argentina,Store_A,5,50,20
2024-09-25,Mouse,Argentina,Store_A,2,50,20
2024-09-25,Laptop,Spain,Store_C,10,1200,800
2024-09-25,Headset,Spain,Store_B,3,100,60
2024-09-26,Headset,Spain,Store_A,10,100,60
2024-09-26,Laptop,Spain,Store_B,1,1200,800
2024-09-26,Headset,Argentina,Store_B,6,100,60
2024-09-26,Keyboard,USA,Store_A,6,80,40
2024-09-26,Laptop,USA,Store_C,8,1200,800
2024-09-26,Headset,Spain,Store_C,1,100,60
2024-09-26,Headset,USA,Store_A,9,100,60
2024-09-26,Keyboard,USA,Store_B,6,80,40
2024-09-26,Keyboard,Argentina,Store_C,10,80,40
2024-09-26,Keyboard,USA,Store_B,7,80,40
2024-09-26,Mouse,Argentina,Store_B,9,50,20
2024-09-27,Headset,Argentina,Store_C,3,100,60
2024-09-27,Mouse,USA,Store_A,2,50,20
2024-09-27,Keyboard,Spain,Store_B,1,80,40
2024-09-27,Keyboard,Spain,Store_A,8,80,40
2024-09-27,Monitor,USA,Store_A,5,300,200
2024-09-27,Laptop,Argentina,Store_B,6,1200,800
2024-09-27,Keyboard,USA,Store_C,2,80,40
2024-09-27,Headset,USA,Store_B,8,100,60
2024-09-28,Laptop,USA,Store_C,2,1200,800
2024-09-28,Keyboard,USA,Store_B,8,80,40
2024-09-28,Keyboard,USA,Store_C,2,80,40
2024-09-28,Keyboard,Spain,Store_B,1,80,40
2024-09-28,Monitor,Argentina,Store_A,1,300,200
2024-09-28,Keyboard,USA,Store_B,5,80,40
2024-09-28,Mouse,Argentina,Store_B,10,50,20
2024-09-28,Monitor,USA,Store_A,4,300,200
2024-09-28,Monitor,Spain,Store_B,9,300,200
2024-09-28,Mouse,USA,Store_C,4,50,20
2024-09-28,Keyboard,Spain,Store_C,5,80,40
2024-09-29,Monitor,USA,Store_A,3,300,200
2024-09-29,Keyboard,USA,Store_B,1,80,40
2024-09-29,Monitor,USA,Store_A,5,300,200
2024-09-29,Keyboard,Argentina,Store_B,5,80,40
2024-09-29,Monitor,Argentina,Store_B,5,300,200
2024-09-29,Mouse,Argentina,Store_B,5,50,20
2024-09-29,Laptop,Argentina,Store_C,1,1200,800
2024-09-29,Mouse,Argentina,Store_B,7,50,20
2024-09-30,Laptop,Argentina,Store_B,1,1200,800
2024-09-30,Mouse,USA,Store_C,2,50,20
2024-09-30,Headset,Spain,Store_B,1,100,60
2024-09-30,Keyboard,Spain,Store_A,10,80,40
2024-09-30,Laptop,Spain,Store_B,5,1200,800
2024-09-30,Keyboard,Argentina,Store_A,2,80,40
2024-09-30,Mouse,Argentina,Store_C,8,50,20
2024-10-01,Keyboard,USA,Store_B,10,80,40
2024-10-01,Keyboard,Argentina,Store_C,5,80,40
2024-10-01,Keyboard,USA,Store_A,1,80,40
2024-10-01,Keyboard,USA,Store_C,5,80,40
2024-10-01,Headset,Spain,Store_B,10,100,60
2024-10-01,Laptop,Argentina,Store_B,2,1200,800
2024-10-01,Monitor,USA,Store_B,7,300,200
2024-10-02,Keyboard,Spain,Store_A,4,80,40
2024-10-02,Laptop,Argentina,Store_C,9,1200,800
2024-10-02,Monitor,Argentina,Store_C,6,300,200
2024-10-02,Monitor,Argentina,Store_A,2,300,200
