Perido,Industria,Departamento,Cargo,Región,Sueldo_Min,Sueldo_Max
2025-Q1,Lab & Pharma,RRHH,HRBP Human Resources Business Partner,Patagonia,3600847.05373325,5236845.94609426
2025-Q1,Manufactura,RRHH,HRBP Human Resources Business Partner,Buenos Aires,3601023.38279424,4344583.94250139
2025-Q1,Manufactura,RRHH,HRBP Human Resources Business Partner,Cuyo,3168900.57685893,3823233.86940122
2025-Q1,Manufactura,RRHH,HRBP Human Resources Business Partner,Litoral,3312941.5121707,3997017.22710128
2025-Q1,Manufactura,RRHH,HRBP Human Resources Business Partner,NEA,2970844.29080525,3584281.75256365
2025-Q1,Manufactura,RRHH,HRBP Human Resources Business Partner,NOA,3060869.8753751,3692896.35112618
2025-Q1,Manufactura,RRHH,HRBP Human Resources Business Partner,Patagonia,4501279.2284928,5430729.92812674
2025-Q1,Retail & Comercio,RRHH,HRBP Human Resources Business Partner,Buenos Aires,2520694.6659017,3724155.19655357
2025-Q1,Retail & Comercio,RRHH,HRBP Human Resources Business Partner,Cuyo,2218211.3059935,3277256.57296714
2025-Q1,Retail & Comercio,RRHH,HRBP Human Resources Business Partner,Litoral,2319039.09262956,3426222.78082928
2025-Q1,Retail & Comercio,RRHH,HRBP Human Resources Business Partner,NEA,2079573.0993689,3072428.0371567
2025-Q1,Retail & Comercio,RRHH,HRBP Human Resources Business Partner,NOA,2142590.46601644,3165531.91707053
2025-Q1,Retail & Comercio,RRHH,HRBP Human Resources Business Partner,Patagonia,3150868.33237713,4655193.99569196
2025-Q1,Servicios,RRHH,HRBP Human Resources Business Partner,Buenos Aires,2880948.91897686,3569048.01092759
2025-Q1,Servicios,RRHH,HRBP Human Resources Business Partner,Cuyo,2535235.04869964,3140762.24961628
2025-Q1,Servicios,RRHH,HRBP Human Resources Business Partner,Litoral,2650473.00545871,3283524.17005338
2025-Q1,Servicios,RRHH,HRBP Human Resources Business Partner,NEA,2376782.85815591,2944464.60901526
2025-Q1,Servicios,RRHH,HRBP Human Resources Business Partner,NOA,2448806.58113033,3033690.80928845
2025-Q1,Servicios,RRHH,HRBP Human Resources Business Partner,Patagonia,3601186.14872108,4461310.01365949
2025-Q1,Transporte y logística,RRHH,HRBP Human Resources Business Partner,Buenos Aires,2522864.8725762,3719407.01673406
2025-Q1,Transporte y logística,RRHH,HRBP Human Resources Business Partner,Cuyo,2220121.08786706,3273078.17472597
2025-Q1,Transporte y logística,RRHH,HRBP Human Resources Business Partner,Litoral,2321035.6827701,3421854.45539534
2025-Q1,Transporte y logística,RRHH,HRBP Human Resources Business Partner,NEA,2081363.51987536,3068510.7888056
2025-Q1,Transporte y logística,RRHH,HRBP Human Resources Business Partner,NOA,2144435.14168977,3161495.96422395
2025-Q1,Transporte y logística,RRHH,HRBP Human Resources Business Partner,Patagonia,3153581.09072025,4649258.77091757
2025-Q1,Automotriz,RRHH,Jefe de Recursos Humanos,Buenos Aires,3050168,3880699.9
2025-Q1,Automotriz,RRHH,Jefe de Recursos Humanos,Cuyo,2684147.84,3415015.912
2025-Q1,Automotriz,RRHH,Jefe de Recursos Humanos,Litoral,2806154.56,3570243.908
2025-Q1,Automotriz,RRHH,Jefe de Recursos Humanos,NEA,2516388.6,3201577.4175
2025-Q1,Automotriz,RRHH,Jefe de Recursos Humanos,NOA,2592642.8,3298594.915
2025-Q1,Automotriz,RRHH,Jefe de Recursos Humanos,Patagonia,3812710,4850874.875
2025-Q1,Banca & Serv Financieros,RRHH,Jefe de Recursos Humanos,Buenos Aires,3159182.05777331,4712391.11692807
2025-Q1,Banca & Serv Financieros,RRHH,Jefe de Recursos Humanos,Cuyo,2780080.21084051,4146904.1828967
2025-Q1,Banca & Serv Financieros,RRHH,Jefe de Recursos Humanos,Litoral,2906447.49315145,4335399.82757382
2025-Q1,Banca & Serv Financieros,RRHH,Jefe de Recursos Humanos,NEA,2606325.19766298,3887722.67146566
2025-Q1,Banca & Serv Financieros,RRHH,Jefe de Recursos Humanos,NOA,2685304.74910731,4005532.44938886
2025-Q1,Banca & Serv Financieros,RRHH,Jefe de Recursos Humanos,Patagonia,3948977.57221664,5890488.89616009
2025-Q1,Consumo masivo,RRHH,Jefe de Recursos Humanos,Buenos Aires,3050168,3880712
2025-Q1,Consumo masivo,RRHH,Jefe de Recursos Humanos,Cuyo,2684147.84,3415026.56
2025-Q1,Consumo masivo,RRHH,Jefe de Recursos Humanos,Litoral,2806154.56,3570255.04
2025-Q1,Consumo masivo,RRHH,Jefe de Recursos Humanos,NEA,2516388.6,3201587.4
2025-Q1,Consumo masivo,RRHH,Jefe de Recursos Humanos,NOA,2592642.8,3298605.2
2025-Q1,Consumo masivo,RRHH,Jefe de Recursos Humanos,Patagonia,3812710,4850890
2025-Q1,"Gas, Petróleo y Minería",RRHH,Jefe de Recursos Humanos,Buenos Aires,3050168,3880712
2025-Q1,"Gas, Petróleo y Minería",RRHH,Jefe de Recursos Humanos,Cuyo,2684147.84,3415026.56
2025-Q1,"Gas, Petróleo y Minería",RRHH,Jefe de Recursos Humanos,Litoral,2806154.56,3570255.04
2025-Q1,"Gas, Petróleo y Minería",RRHH,Jefe de Recursos Humanos,NEA,2516388.6,3201587.4
2025-Q1,"Gas, Petróleo y Minería",RRHH,Jefe de Recursos Humanos,NOA,2592642.8,3298605.2
2025-Q1,"Gas, Petróleo y Minería",RRHH,Jefe de Recursos Humanos,Patagonia,3812710,4850890
2025-Q1,IT,RRHH,Jefe de Recursos Humanos,Buenos Aires,3159182.05777331,4712391.11692807
2025-Q1,IT,RRHH,Jefe de Recursos Humanos,Cuyo,2780080.21084051,4146904.1828967
2025-Q1,IT,RRHH,Jefe de Recursos Humanos,Litoral,2906447.49315145,4335399.82757382
2025-Q1,IT,RRHH,Jefe de Recursos Humanos,NEA,2606325.19766298,3887722.67146566
2025-Q1,IT,RRHH,Jefe de Recursos Humanos,NOA,2685304.74910731,4005532.44938886
2025-Q1,IT,RRHH,Jefe de Recursos Humanos,Patagonia,3948977.57221664,5890488.89616009
2025-Q1,Lab & Pharma,RRHH,Jefe de Recursos Humanos,Buenos Aires,3050409.50836643,4712466
2025-Q1,Lab & Pharma,RRHH,Jefe de Recursos Humanos,Cuyo,2684360.36736246,4146970.08
2025-Q1,Lab & Pharma,RRHH,Jefe de Recursos Humanos,Litoral,2806376.74769712,4335468.72
2025-Q1,Lab & Pharma,RRHH,Jefe de Recursos Humanos,NEA,2516587.8444023,3887784.45
2025-Q1,Lab & Pharma,RRHH,Jefe de Recursos Humanos,NOA,2592848.08211147,4005596.1
2025-Q1,Lab & Pharma,RRHH,Jefe de Recursos Humanos,Patagonia,3813011.88545804,5890582.5
2025-Q1,Manufactura,RRHH,Jefe de Recursos Humanos,Buenos Aires,3159182.05777331,4712466
2025-Q1,Manufactura,RRHH,Jefe de Recursos Humanos,Cuyo,2780080.21084051,4146970.08
2025-Q1,Manufactura,RRHH,Jefe de Recursos Humanos,Litoral,2906447.49315145,4335468.72
2025-Q1,Manufactura,RRHH,Jefe de Recursos Humanos,NEA,2606325.19766298,3887784.45
2025-Q1,Manufactura,RRHH,Jefe de Recursos Humanos,NOA,2685304.74910731,4005596.1
2025-Q1,Manufactura,RRHH,Jefe de Recursos Humanos,Patagonia,3948977.57221664,5890582.5
2025-Q1,Retail & Comercio,RRHH,Jefe de Recursos Humanos,Buenos Aires,3050222.13099306,3880692.89086149
2025-Q1,Retail & Comercio,RRHH,Jefe de Recursos Humanos,Cuyo,2684195.47527389,3415009.74395811
2025-Q1,Retail & Comercio,RRHH,Jefe de Recursos Humanos,Litoral,2806204.36051361,3570237.45959257
2025-Q1,Retail & Comercio,RRHH,Jefe de Recursos Humanos,NEA,2516433.25806927,3201571.63496073
2025-Q1,Retail & Comercio,RRHH,Jefe de Recursos Humanos,NOA,2592688.8113441,3298588.95723227
2025-Q1,Retail & Comercio,RRHH,Jefe de Recursos Humanos,Patagonia,3812777.66374133,4850866.11357686
2025-Q1,Servicios,RRHH,Jefe de Recursos Humanos,Buenos Aires,2923320.82342402,3742429.95256366
2025-Q1,Servicios,RRHH,Jefe de Recursos Humanos,Cuyo,2572522.32461314,3293338.35825602
2025-Q1,Servicios,RRHH,Jefe de Recursos Humanos,Litoral,2689455.1575501,3443035.55635857
2025-Q1,Servicios,RRHH,Jefe de Recursos Humanos,NEA,2411739.67932482,3087504.71086502
2025-Q1,Servicios,RRHH,Jefe de Recursos Humanos,NOA,2484822.69991042,3181065.45967911
2025-Q1,Servicios,RRHH,Jefe de Recursos Humanos,Patagonia,3654151.02928002,4678037.44070457
2025-Q1,Transporte y logística,RRHH,Jefe de Recursos Humanos,Buenos Aires,3049566.3104032,3901898.86302179
2025-Q1,Transporte y logística,RRHH,Jefe de Recursos Humanos,Cuyo,2683618.35315482,3433670.99945918
2025-Q1,Transporte y logística,RRHH,Jefe de Recursos Humanos,Litoral,2805601.00557094,3589746.95398005
2025-Q1,Transporte y logística,RRHH,Jefe de Recursos Humanos,NEA,2515892.20608264,3219066.56199298
2025-Q1,Transporte y logística,RRHH,Jefe de Recursos Humanos,NOA,2592131.36384272,3316614.03356852
2025-Q1,Transporte y logística,RRHH,Jefe de Recursos Humanos,Patagonia,3811957.888004,4877373.57877724
2025-Q1,Automotriz,CALIDAD,Analista de Calidad,Buenos Aires,3418249.99999999,4785550
2025-Q1,Automotriz,CALIDAD,Analista de Calidad,Cuyo,3008059.99999999,4211284
2025-Q1,Automotriz,CALIDAD,Analista de Calidad,Litoral,3076424.99999999,4306995
2025-Q1,Automotriz,CALIDAD,Analista de Calidad,NEA,2820056.24999999,3948078.75
2025-Q1,Automotriz,CALIDAD,Analista de Calidad,NOA,2905512.49999999,4067717.5
2025-Q1,Automotriz,CALIDAD,Analista de Calidad,Patagonia,4272812.49999999,5981937.5
2025-Q1,Banca & Serv Financieros,CALIDAD,Analista de Calidad,Buenos Aires,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Analista de Calidad,Cuyo,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Analista de Calidad,Litoral,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Analista de Calidad,NEA,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Analista de Calidad,NOA,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Analista de Calidad,Patagonia,0,0
2025-Q1,Consumo masivo,CALIDAD,Analista de Calidad,Buenos Aires,2734600,3418249.99999999
2025-Q1,Consumo masivo,CALIDAD,Analista de Calidad,Cuyo,2406448,3008059.99999999
2025-Q1,Consumo masivo,CALIDAD,Analista de Calidad,Litoral,2461140,3076424.99999999
2025-Q1,Consumo masivo,CALIDAD,Analista de Calidad,NEA,2256045,2820056.24999999
2025-Q1,Consumo masivo,CALIDAD,Analista de Calidad,NOA,2324410,2905512.49999999
2025-Q1,Consumo masivo,CALIDAD,Analista de Calidad,Patagonia,3418250,4272812.49999999
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Analista de Calidad,Buenos Aires,3418249.99999999,4768458.75
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Analista de Calidad,Cuyo,3008059.99999999,4196243.7
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Analista de Calidad,Litoral,3076424.99999999,4291612.875
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Analista de Calidad,NEA,2820056.24999999,3933978.46875
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Analista de Calidad,NOA,2905512.49999999,4053189.9375
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Analista de Calidad,Patagonia,4272812.49999999,5960573.4375
2025-Q1,IT,CALIDAD,Analista de Calidad,Buenos Aires,0,0
2025-Q1,IT,CALIDAD,Analista de Calidad,Cuyo,0,0
2025-Q1,IT,CALIDAD,Analista de Calidad,Litoral,0,0
2025-Q1,IT,CALIDAD,Analista de Calidad,NEA,0,0
2025-Q1,IT,CALIDAD,Analista de Calidad,NOA,0,0
2025-Q1,IT,CALIDAD,Analista de Calidad,Patagonia,0,0
2025-Q1,Lab & Pharma,CALIDAD,Analista de Calidad,Buenos Aires,2734600,4101900
2025-Q1,Lab & Pharma,CALIDAD,Analista de Calidad,Cuyo,2406448,3609672
2025-Q1,Lab & Pharma,CALIDAD,Analista de Calidad,Litoral,2461140,3691710
2025-Q1,Lab & Pharma,CALIDAD,Analista de Calidad,NEA,2256045,3384067.5
2025-Q1,Lab & Pharma,CALIDAD,Analista de Calidad,NOA,2324410,3486615
2025-Q1,Lab & Pharma,CALIDAD,Analista de Calidad,Patagonia,3418250,5127375
2025-Q1,Manufactura,CALIDAD,Analista de Calidad,Buenos Aires,2563687.5,3178972.49999999
2025-Q1,Manufactura,CALIDAD,Analista de Calidad,Cuyo,2256045,2797495.79999999
2025-Q1,Manufactura,CALIDAD,Analista de Calidad,Litoral,2307318.75,2861075.24999999
2025-Q1,Manufactura,CALIDAD,Analista de Calidad,NEA,2115042.1875,2622652.31249999
2025-Q1,Manufactura,CALIDAD,Analista de Calidad,NOA,2179134.375,2702126.62499999
2025-Q1,Manufactura,CALIDAD,Analista de Calidad,Patagonia,3204609.375,3973715.62499999
2025-Q1,Retail & Comercio,CALIDAD,Analista de Calidad,Buenos Aires,2516679,3178972.49999999
2025-Q1,Retail & Comercio,CALIDAD,Analista de Calidad,Cuyo,2214677.52,2797495.79999999
2025-Q1,Retail & Comercio,CALIDAD,Analista de Calidad,Litoral,2265011.1,2861075.24999999
2025-Q1,Retail & Comercio,CALIDAD,Analista de Calidad,NEA,2076260.175,2622652.31249999
2025-Q1,Retail & Comercio,CALIDAD,Analista de Calidad,NOA,2139177.15,2702126.62499999
2025-Q1,Retail & Comercio,CALIDAD,Analista de Calidad,Patagonia,3145848.75,3973715.62499999
2025-Q1,Servicios,CALIDAD,Analista de Calidad,Buenos Aires,2392775,3247337.49999999
2025-Q1,Servicios,CALIDAD,Analista de Calidad,Cuyo,2105642,2857656.99999999
2025-Q1,Servicios,CALIDAD,Analista de Calidad,Litoral,2153497.5,2922603.74999999
2025-Q1,Servicios,CALIDAD,Analista de Calidad,NEA,1974039.375,2679053.43749999
2025-Q1,Servicios,CALIDAD,Analista de Calidad,NOA,2033858.75,2760236.87499999
2025-Q1,Servicios,CALIDAD,Analista de Calidad,Patagonia,2990968.75,4059171.87499999
2025-Q1,Transporte y logística,CALIDAD,Analista de Calidad,Buenos Aires,2251761.6,2914061.15
2025-Q1,Transporte y logística,CALIDAD,Analista de Calidad,Cuyo,1981550.208,2564373.812
2025-Q1,Transporte y logística,CALIDAD,Analista de Calidad,Litoral,2026585.44,2622655.035
2025-Q1,Transporte y logística,CALIDAD,Analista de Calidad,NEA,1857703.32,2404100.44875
2025-Q1,Transporte y logística,CALIDAD,Analista de Calidad,NOA,1913997.36,2476951.9775
2025-Q1,Transporte y logística,CALIDAD,Analista de Calidad,Patagonia,2814702,3642576.4375
2025-Q1,Automotriz,CALIDAD,Gerente de Calidad,Buenos Aires,9272003.125,13245718.7499999
2025-Q1,Automotriz,CALIDAD,Gerente de Calidad,Cuyo,8159362.75,11656232.4999999
2025-Q1,Automotriz,CALIDAD,Gerente de Calidad,Litoral,8344802.8125,11921146.8749999
2025-Q1,Automotriz,CALIDAD,Gerente de Calidad,NEA,7649402.578125,10927717.9687499
2025-Q1,Automotriz,CALIDAD,Gerente de Calidad,NOA,7881202.65625,11258860.9374999
2025-Q1,Automotriz,CALIDAD,Gerente de Calidad,Patagonia,11590003.90625,16557148.4374999
2025-Q1,Banca & Serv Financieros,CALIDAD,Gerente de Calidad,Buenos Aires,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Gerente de Calidad,Cuyo,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Gerente de Calidad,Litoral,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Gerente de Calidad,NEA,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Gerente de Calidad,NOA,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Gerente de Calidad,Patagonia,0,0
2025-Q1,Consumo masivo,CALIDAD,Gerente de Calidad,Buenos Aires,5127375,7784401.9
2025-Q1,Consumo masivo,CALIDAD,Gerente de Calidad,Cuyo,4512090,6850273.672
2025-Q1,Consumo masivo,CALIDAD,Gerente de Calidad,Litoral,4614637.5,7005961.71
2025-Q1,Consumo masivo,CALIDAD,Gerente de Calidad,NEA,4230084.375,6422131.5675
2025-Q1,Consumo masivo,CALIDAD,Gerente de Calidad,NOA,4358268.75,6616741.615
2025-Q1,Consumo masivo,CALIDAD,Gerente de Calidad,Patagonia,6409218.75,9730502.375
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Gerente de Calidad,Buenos Aires,9272003.125,13245718.7499999
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Gerente de Calidad,Cuyo,8159362.75,11656232.4999999
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Gerente de Calidad,Litoral,8344802.8125,11921146.8749999
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Gerente de Calidad,NEA,7649402.578125,10927717.9687499
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Gerente de Calidad,NOA,7881202.65625,11258860.9374999
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Gerente de Calidad,Patagonia,11590003.90625,16557148.4374999
2025-Q1,IT,CALIDAD,Gerente de Calidad,Buenos Aires,0,0
2025-Q1,IT,CALIDAD,Gerente de Calidad,Cuyo,0,0
2025-Q1,IT,CALIDAD,Gerente de Calidad,Litoral,0,0
2025-Q1,IT,CALIDAD,Gerente de Calidad,NEA,0,0
2025-Q1,IT,CALIDAD,Gerente de Calidad,NOA,0,0
2025-Q1,IT,CALIDAD,Gerente de Calidad,Patagonia,0,0
2025-Q1,Lab & Pharma,CALIDAD,Gerente de Calidad,Buenos Aires,7788482.625,10729032.1875
2025-Q1,Lab & Pharma,CALIDAD,Gerente de Calidad,Cuyo,6853864.71,9441548.325
2025-Q1,Lab & Pharma,CALIDAD,Gerente de Calidad,Litoral,7009634.3625,9656128.96875
2025-Q1,Lab & Pharma,CALIDAD,Gerente de Calidad,NEA,6425498.165625,8851451.5546875
2025-Q1,Lab & Pharma,CALIDAD,Gerente de Calidad,NOA,6620210.23125,9119677.359375
2025-Q1,Lab & Pharma,CALIDAD,Gerente de Calidad,Patagonia,9735603.28125,13411290.234375
2025-Q1,Manufactura,CALIDAD,Gerente de Calidad,Buenos Aires,6457287.89062499,10762145.35
2025-Q1,Manufactura,CALIDAD,Gerente de Calidad,Cuyo,5682413.34374999,9470687.908
2025-Q1,Manufactura,CALIDAD,Gerente de Calidad,Litoral,5811559.10156249,9685930.815
2025-Q1,Manufactura,CALIDAD,Gerente de Calidad,NEA,5327262.50976562,8878769.91375
2025-Q1,Manufactura,CALIDAD,Gerente de Calidad,NOA,5488694.70703124,9147823.5475
2025-Q1,Manufactura,CALIDAD,Gerente de Calidad,Patagonia,8071609.86328124,13452681.6875
2025-Q1,Retail & Comercio,CALIDAD,Gerente de Calidad,Buenos Aires,5494458.75,7784395.85
2025-Q1,Retail & Comercio,CALIDAD,Gerente de Calidad,Cuyo,4835123.7,6850268.348
2025-Q1,Retail & Comercio,CALIDAD,Gerente de Calidad,Litoral,4945012.875,7005956.265
2025-Q1,Retail & Comercio,CALIDAD,Gerente de Calidad,NEA,4532928.46875,6422126.57625
2025-Q1,Retail & Comercio,CALIDAD,Gerente de Calidad,NOA,4670289.9375,6616736.4725
2025-Q1,Retail & Comercio,CALIDAD,Gerente de Calidad,Patagonia,6868073.4375,9730494.8125
2025-Q1,Servicios,CALIDAD,Gerente de Calidad,Buenos Aires,7682516.875,9536917.5
2025-Q1,Servicios,CALIDAD,Gerente de Calidad,Cuyo,6760614.85,8392487.4
2025-Q1,Servicios,CALIDAD,Gerente de Calidad,Litoral,6914265.1875,8583225.75
2025-Q1,Servicios,CALIDAD,Gerente de Calidad,NEA,6338076.421875,7867956.9375
2025-Q1,Servicios,CALIDAD,Gerente de Calidad,NOA,6530139.34375,8106379.875
2025-Q1,Servicios,CALIDAD,Gerente de Calidad,Patagonia,9603146.09375,11921146.875
2025-Q1,Transporte y logística,CALIDAD,Gerente de Calidad,Buenos Aires,0,0
2025-Q1,Transporte y logística,CALIDAD,Gerente de Calidad,Cuyo,0,0
2025-Q1,Transporte y logística,CALIDAD,Gerente de Calidad,Litoral,0,0
2025-Q1,Transporte y logística,CALIDAD,Gerente de Calidad,NEA,0,0
2025-Q1,Transporte y logística,CALIDAD,Gerente de Calidad,NOA,0,0
2025-Q1,Transporte y logística,CALIDAD,Gerente de Calidad,Patagonia,0,0
2025-Q1,Automotriz,CALIDAD,Jefe de Calidad,Buenos Aires,5563192.8,8477260
2025-Q1,Automotriz,CALIDAD,Jefe de Calidad,Cuyo,4895609.664,7459988.8
2025-Q1,Automotriz,CALIDAD,Jefe de Calidad,Litoral,5006873.52,7629534
2025-Q1,Automotriz,CALIDAD,Jefe de Calidad,NEA,4589634.06,6993739.5
2025-Q1,Automotriz,CALIDAD,Jefe de Calidad,NOA,4728713.88,7205671
2025-Q1,Automotriz,CALIDAD,Jefe de Calidad,Patagonia,6953991,10596575
2025-Q1,Banca & Serv Financieros,CALIDAD,Jefe de Calidad,Buenos Aires,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Jefe de Calidad,Cuyo,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Jefe de Calidad,Litoral,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Jefe de Calidad,NEA,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Jefe de Calidad,NOA,0,0
2025-Q1,Banca & Serv Financieros,CALIDAD,Jefe de Calidad,Patagonia,0,0
2025-Q1,Consumo masivo,CALIDAD,Jefe de Calidad,Buenos Aires,3589162.5,4443725
2025-Q1,Consumo masivo,CALIDAD,Jefe de Calidad,Cuyo,3158463,3910478
2025-Q1,Consumo masivo,CALIDAD,Jefe de Calidad,Litoral,3230246.25,3999352.5
2025-Q1,Consumo masivo,CALIDAD,Jefe de Calidad,NEA,2961059.0625,3666073.125
2025-Q1,Consumo masivo,CALIDAD,Jefe de Calidad,NOA,3050788.125,3777166.25
2025-Q1,Consumo masivo,CALIDAD,Jefe de Calidad,Patagonia,4486453.125,5554656.25
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Jefe de Calidad,Buenos Aires,5563192.8,8477260
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Jefe de Calidad,Cuyo,4895609.664,7459988.8
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Jefe de Calidad,Litoral,5006873.52,7629534
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Jefe de Calidad,NEA,4589634.06,6993739.5
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Jefe de Calidad,NOA,4728713.88,7205671
2025-Q1,"Gas, Petróleo y Minería",CALIDAD,Jefe de Calidad,Patagonia,6953991,10596575
2025-Q1,IT,CALIDAD,Jefe de Calidad,Buenos Aires,0,0
2025-Q1,IT,CALIDAD,Jefe de Calidad,Cuyo,0,0
2025-Q1,IT,CALIDAD,Jefe de Calidad,Litoral,0,0
2025-Q1,IT,CALIDAD,Jefe de Calidad,NEA,0,0
2025-Q1,IT,CALIDAD,Jefe de Calidad,NOA,0,0
2025-Q1,IT,CALIDAD,Jefe de Calidad,Patagonia,0,0
2025-Q1,Lab & Pharma,CALIDAD,Jefe de Calidad,Buenos Aires,4614637.5,6702311
2025-Q1,Lab & Pharma,CALIDAD,Jefe de Calidad,Cuyo,4060881,5898033.68
2025-Q1,Lab & Pharma,CALIDAD,Jefe de Calidad,Litoral,4153173.75,6032079.9
2025-Q1,Lab & Pharma,CALIDAD,Jefe de Calidad,NEA,3807075.9375,5529406.575
2025-Q1,Lab & Pharma,CALIDAD,Jefe de Calidad,NOA,3922441.875,5696964.35
2025-Q1,Lab & Pharma,CALIDAD,Jefe de Calidad,Patagonia,5768296.875,8377888.75
2025-Q1,Manufactura,CALIDAD,Jefe de Calidad,Buenos Aires,3443781,4304853.3
2025-Q1,Manufactura,CALIDAD,Jefe de Calidad,Cuyo,3030527.28,3788270.904
2025-Q1,Manufactura,CALIDAD,Jefe de Calidad,Litoral,3099402.9,3874367.97
2025-Q1,Manufactura,CALIDAD,Jefe de Calidad,NEA,2841119.325,3551503.9725
2025-Q1,Manufactura,CALIDAD,Jefe de Calidad,NOA,2927213.85,3659125.305
2025-Q1,Manufactura,CALIDAD,Jefe de Calidad,Patagonia,4304726.25,5381066.625
2025-Q1,Retail & Comercio,CALIDAD,Jefe de Calidad,Buenos Aires,3178972.49999999,4304853.3
2025-Q1,Retail & Comercio,CALIDAD,Jefe de Calidad,Cuyo,2797495.79999999,3788270.904
