id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,Ori_Airp_Name,Ori_Lon,Ori_Lat,dest,Des_Airp_Name,Des_Lon,Des_Lat,air_time,distance,hour,minute,time_hour,name,geocode
326092,2013,9,19,1231.0,1238,-7.0,1341.0,1354,-13.0,EV,5132,N750EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,12,38,2013-09-19 12:00:00,ExpressJet Airlines Inc.,US_KLGA
326641,2013,9,19,2219.0,2200,19.0,2307.0,2312,-5.0,9E,3525,N921XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,33.0,198,22,0,2013-09-19 22:00:00,Endeavor Air Inc.,US_KLGA
327081,2013,9,20,1223.0,1238,-15.0,1327.0,1354,-27.0,EV,5132,N371CA,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,38,2013-09-20 12:00:00,ExpressJet Airlines Inc.,US_KLGA
327645,2013,9,20,2207.0,2200,7.0,2304.0,2312,-8.0,9E,3525,N923XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,22,0,2013-09-20 22:00:00,Endeavor Air Inc.,US_KLGA
327948,2013,9,21,1136.0,1145,-9.0,1248.0,1307,-19.0,EV,5132,N722EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,11,45,2013-09-21 11:00:00,ExpressJet Airlines Inc.,US_KLGA
328343,2013,9,21,2107.0,1805,182.0,2204.0,1924,160.0,EV,5379,N132EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,18,5,2013-09-21 18:00:00,ExpressJet Airlines Inc.,US_KLGA
328695,2013,9,22,1228.0,1238,-10.0,1337.0,1354,-17.0,EV,5132,N717EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,198,12,38,2013-09-22 12:00:00,ExpressJet Airlines Inc.,US_KLGA
329261,2013,9,22,2334.0,2200,94.0,32.0,2312,80.0,9E,3525,N931XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,22,0,2013-09-22 22:00:00,Endeavor Air Inc.,US_KLGA
329753,2013,9,23,1345.0,1238,67.0,1449.0,1354,55.0,EV,5132,N744EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,198,12,38,2013-09-23 12:00:00,ExpressJet Airlines Inc.,US_KLGA
330240,2013,9,23,2215.0,2200,15.0,2317.0,2312,5.0,9E,3525,N907XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,22,0,2013-09-23 22:00:00,Endeavor Air Inc.,US_KLGA
330668,2013,9,24,1226.0,1238,-12.0,1328.0,1354,-26.0,EV,5132,N709EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,198,12,38,2013-09-24 12:00:00,ExpressJet Airlines Inc.,US_KLGA
331200,2013,9,24,2155.0,2200,-5.0,2252.0,2312,-20.0,9E,3525,N915XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,198,22,0,2013-09-24 22:00:00,Endeavor Air Inc.,US_KLGA
331625,2013,9,25,1228.0,1238,-10.0,1339.0,1354,-15.0,EV,5132,N761ND,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,33.0,198,12,38,2013-09-25 12:00:00,ExpressJet Airlines Inc.,US_KLGA
332174,2013,9,25,2204.0,2200,4.0,2316.0,2312,4.0,9E,3525,N905XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,198,22,0,2013-09-25 22:00:00,Endeavor Air Inc.,US_KLGA
332609,2013,9,26,1230.0,1238,-8.0,1403.0,1354,9.0,EV,5132,N600QX,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,198,12,38,2013-09-26 12:00:00,ExpressJet Airlines Inc.,US_KLGA
333172,2013,9,26,2203.0,2200,3.0,2304.0,2312,-8.0,9E,3525,N605LR,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,42.0,198,22,0,2013-09-26 22:00:00,Endeavor Air Inc.,US_KLGA
333611,2013,9,27,1234.0,1238,-4.0,1351.0,1354,-3.0,EV,5132,N724EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,38,2013-09-27 12:00:00,ExpressJet Airlines Inc.,US_KLGA
334179,2013,9,27,2311.0,2200,71.0,18.0,2312,66.0,9E,3525,N910XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,198,22,0,2013-09-27 22:00:00,Endeavor Air Inc.,US_KLGA
334470,2013,9,28,1141.0,1145,-4.0,1308.0,1307,1.0,EV,5132,N724EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,34.0,198,11,45,2013-09-28 11:00:00,ExpressJet Airlines Inc.,US_KLGA
334764,2013,9,28,1801.0,1805,-4.0,1852.0,1924,-32.0,EV,5379,N708EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,33.0,198,18,5,2013-09-28 18:00:00,ExpressJet Airlines Inc.,US_KLGA
335211,2013,9,29,1233.0,1238,-5.0,1342.0,1354,-12.0,EV,5132,N712EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,12,38,2013-09-29 12:00:00,ExpressJet Airlines Inc.,US_KLGA
335759,2013,9,29,2156.0,2200,-4.0,2252.0,2312,-20.0,9E,3525,N936XJ,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,198,22,0,2013-09-29 22:00:00,Endeavor Air Inc.,US_KLGA
336199,2013,9,30,1226.0,1238,-12.0,1330.0,1354,-24.0,EV,5132,N712EV,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,198,12,38,2013-09-30 12:00:00,ExpressJet Airlines Inc.,US_KLGA
336772,2013,9,30,,2200,,,2312,,9E,3525,,LGA,Aeropuerto de La Guardia,-73.872597,40.777199,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,198,22,0,2013-09-30 22:00:00,Endeavor Air Inc.,US_KLGA
289,2013,1,1,1150.0,1156,-6.0,1302.0,1314,-12.0,EV,4693,N21144,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,46.0,195,11,56,2013-01-01 11:00:00,ExpressJet Airlines Inc.,US_KEWR
1040,2013,1,2,841.0,844,-3.0,955.0,954,1.0,EV,4610,N14972,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,195,8,44,2013-01-02 08:00:00,ExpressJet Airlines Inc.,US_KEWR
5304,2013,1,7,754.0,759,-5.0,907.0,916,-9.0,EV,4392,N22909,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,44.0,195,7,59,2013-01-07 07:00:00,ExpressJet Airlines Inc.,US_KEWR
6267,2013,1,8,818.0,759,19.0,926.0,916,10.0,EV,4392,N13989,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,195,7,59,2013-01-08 07:00:00,ExpressJet Airlines Inc.,US_KEWR
7132,2013,1,9,751.0,759,-8.0,848.0,916,-28.0,EV,4392,N11194,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,195,7,59,2013-01-09 07:00:00,ExpressJet Airlines Inc.,US_KEWR
8036,2013,1,10,749.0,759,-10.0,855.0,916,-21.0,EV,4392,N17560,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,195,7,59,2013-01-10 07:00:00,ExpressJet Airlines Inc.,US_KEWR
8979,2013,1,11,755.0,800,-5.0,851.0,917,-26.0,EV,4392,N12569,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,35.0,195,8,0,2013-01-11 08:00:00,ExpressJet Airlines Inc.,US_KEWR
9902,2013,1,12,828.0,759,29.0,929.0,916,13.0,EV,4392,N15980,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,195,7,59,2013-01-12 07:00:00,ExpressJet Airlines Inc.,US_KEWR
11418,2013,1,14,756.0,759,-3.0,908.0,916,-8.0,EV,4392,N16963,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,195,7,59,2013-01-14 07:00:00,ExpressJet Airlines Inc.,US_KEWR
12343,2013,1,15,755.0,759,-4.0,852.0,916,-24.0,EV,4392,N14953,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,195,7,59,2013-01-15 07:00:00,ExpressJet Airlines Inc.,US_KEWR
13247,2013,1,16,819.0,759,20.0,924.0,916,8.0,EV,4392,N16976,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,43.0,195,7,59,2013-01-16 07:00:00,ExpressJet Airlines Inc.,US_KEWR
14135,2013,1,17,755.0,759,-4.0,858.0,916,-18.0,EV,4392,N14993,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,42.0,195,7,59,2013-01-17 07:00:00,ExpressJet Airlines Inc.,US_KEWR
15090,2013,1,18,810.0,800,10.0,911.0,917,-6.0,EV,4392,N13956,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,45.0,195,8,0,2013-01-18 08:00:00,ExpressJet Airlines Inc.,US_KEWR
15959,2013,1,19,759.0,759,0.0,904.0,916,-12.0,EV,4392,N11194,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,195,7,59,2013-01-19 07:00:00,ExpressJet Airlines Inc.,US_KEWR
17491,2013,1,21,826.0,759,27.0,923.0,916,7.0,EV,4392,N13994,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,195,7,59,2013-01-21 07:00:00,ExpressJet Airlines Inc.,US_KEWR
18363,2013,1,22,757.0,759,-2.0,900.0,916,-16.0,EV,4392,N19554,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,43.0,195,7,59,2013-01-22 07:00:00,ExpressJet Airlines Inc.,US_KEWR
19262,2013,1,23,808.0,759,9.0,921.0,916,5.0,EV,4392,N13538,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,46.0,195,7,59,2013-01-23 07:00:00,ExpressJet Airlines Inc.,US_KEWR
20193,2013,1,24,831.0,759,32.0,939.0,916,23.0,EV,4392,N14920,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,195,7,59,2013-01-24 07:00:00,ExpressJet Airlines Inc.,US_KEWR
21069,2013,1,25,752.0,800,-8.0,854.0,917,-23.0,EV,4392,N14923,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,195,8,0,2013-01-25 08:00:00,ExpressJet Airlines Inc.,US_KEWR
21953,2013,1,26,755.0,759,-4.0,853.0,916,-23.0,EV,4392,N14562,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,195,7,59,2013-01-26 07:00:00,ExpressJet Airlines Inc.,US_KEWR
24243,2013,1,28,,759,,,916,,EV,4392,N13969,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,195,7,59,2013-01-28 07:00:00,ExpressJet Airlines Inc.,US_KEWR
24422,2013,1,29,754.0,759,-5.0,856.0,916,-20.0,EV,4392,N13550,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,195,7,59,2013-01-29 07:00:00,ExpressJet Airlines Inc.,US_KEWR
25469,2013,1,30,1103.0,759,184.0,1222.0,916,186.0,EV,4392,N13538,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,195,7,59,2013-01-30 07:00:00,ExpressJet Airlines Inc.,US_KEWR
26231,2013,1,31,816.0,759,17.0,913.0,916,-3.0,EV,4392,N27962,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,195,7,59,2013-01-31 07:00:00,ExpressJet Airlines Inc.,US_KEWR
59652,2013,11,5,832.0,842,-10.0,945.0,953,-8.0,EV,3809,N14959,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,195,8,42,2013-11-05 08:00:00,ExpressJet Airlines Inc.,US_KEWR
73651,2013,11,20,835.0,842,-7.0,949.0,953,-4.0,EV,3809,N26545,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,195,8,42,2013-11-20 08:00:00,ExpressJet Airlines Inc.,US_KEWR
74634,2013,11,21,839.0,842,-3.0,952.0,953,-1.0,EV,3809,N14573,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,195,8,42,2013-11-21 08:00:00,ExpressJet Airlines Inc.,US_KEWR
75655,2013,11,22,855.0,842,13.0,1011.0,953,18.0,EV,3809,N12957,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,195,8,42,2013-11-22 08:00:00,ExpressJet Airlines Inc.,US_KEWR
78271,2013,11,25,850.0,842,8.0,958.0,953,5.0,EV,3809,N14960,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,195,8,42,2013-11-25 08:00:00,ExpressJet Airlines Inc.,US_KEWR
79215,2013,11,26,837.0,842,-5.0,1006.0,953,13.0,EV,3809,N13955,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,195,8,42,2013-11-26 08:00:00,ExpressJet Airlines Inc.,US_KEWR
80994,2013,11,27,,842,,,953,,EV,3809,N13958,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,195,8,42,2013-11-27 08:00:00,ExpressJet Airlines Inc.,US_KEWR
81181,2013,11,28,827.0,835,-8.0,927.0,946,-19.0,EV,3260,N14916,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,195,8,35,2013-11-28 08:00:00,ExpressJet Airlines Inc.,US_KEWR
82480,2013,11,30,848.0,835,13.0,1005.0,946,19.0,EV,3815,N14570,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,195,8,35,2013-11-30 08:00:00,ExpressJet Airlines Inc.,US_KEWR
84357,2013,12,2,836.0,842,-6.0,936.0,953,-17.0,EV,3809,N15983,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,195,8,42,2013-12-02 08:00:00,ExpressJet Airlines Inc.,US_KEWR
85367,2013,12,3,846.0,842,4.0,1009.0,953,16.0,EV,3809,N13958,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,195,8,42,2013-12-03 08:00:00,ExpressJet Airlines Inc.,US_KEWR
87061,2013,12,4,2212.0,2215,-3.0,2314.0,2325,-11.0,EV,4565,N16951,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,195,22,15,2013-12-04 22:00:00,ExpressJet Airlines Inc.,US_KEWR
87962,2013,12,5,,2215,,,2325,,EV,4565,N17560,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,195,22,15,2013-12-05 22:00:00,ExpressJet Airlines Inc.,US_KEWR
88998,2013,12,6,,2215,,,2325,,EV,4565,N13995,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,195,22,15,2013-12-06 22:00:00,ExpressJet Airlines Inc.,US_KEWR
89156,2013,12,7,824.0,834,-10.0,926.0,945,-19.0,EV,4565,N22971,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,195,8,34,2013-12-07 08:00:00,ExpressJet Airlines Inc.,US_KEWR
90563,2013,12,8,,2215,,,2325,,EV,4565,N11536,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,195,22,15,2013-12-08 22:00:00,ExpressJet Airlines Inc.,US_KEWR
90588,2013,12,9,11.0,2215,116.0,121.0,2325,116.0,EV,4565,N11539,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,195,22,15,2013-12-09 22:00:00,ExpressJet Airlines Inc.,US_KEWR
92375,2013,12,10,,2215,,,2325,,EV,4565,N13955,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,195,22,15,2013-12-10 22:00:00,ExpressJet Airlines Inc.,US_KEWR
93423,2013,12,11,2216.0,2215,1.0,2342.0,2325,17.0,EV,4565,N13949,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,46.0,195,22,15,2013-12-11 22:00:00,ExpressJet Airlines Inc.,US_KEWR
94408,2013,12,12,2341.0,2215,86.0,42.0,2325,77.0,EV,4565,N13124,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,195,22,15,2013-12-12 22:00:00,ExpressJet Airlines Inc.,US_KEWR
95367,2013,12,13,2210.0,2215,-5.0,2320.0,2325,-5.0,EV,4565,N10575,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,43.0,195,22,15,2013-12-13 22:00:00,ExpressJet Airlines Inc.,US_KEWR
95533,2013,12,14,834.0,842,-8.0,954.0,953,1.0,EV,4565,N15574,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,195,8,42,2013-12-14 08:00:00,ExpressJet Airlines Inc.,US_KEWR
96874,2013,12,15,2228.0,2215,13.0,2334.0,2325,9.0,EV,4565,N16954,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,37.0,195,22,15,2013-12-15 22:00:00,ExpressJet Airlines Inc.,US_KEWR
97905,2013,12,16,2208.0,2215,-7.0,2317.0,2325,-8.0,EV,4565,N13970,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,47.0,195,22,15,2013-12-16 22:00:00,ExpressJet Airlines Inc.,US_KEWR
97933,2013,12,17,52.0,2215,157.0,152.0,2325,147.0,EV,4565,N17984,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,195,22,15,2013-12-17 22:00:00,ExpressJet Airlines Inc.,US_KEWR
99814,2013,12,18,2306.0,2215,51.0,14.0,2325,49.0,EV,4565,N18101,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,195,22,15,2013-12-18 22:00:00,ExpressJet Airlines Inc.,US_KEWR
100490,2013,12,19,1703.0,1619,44.0,1812.0,1737,35.0,EV,4143,N11544,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,195,16,19,2013-12-19 16:00:00,ExpressJet Airlines Inc.,US_KEWR
101569,2013,12,20,1846.0,1619,147.0,1957.0,1737,140.0,EV,4143,N14952,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,195,16,19,2013-12-20 16:00:00,ExpressJet Airlines Inc.,US_KEWR
104153,2013,12,23,1721.0,1619,62.0,1821.0,1737,44.0,EV,4143,N13913,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,36.0,195,16,19,2013-12-23 16:00:00,ExpressJet Airlines Inc.,US_KEWR
104773,2013,12,24,1129.0,1126,3.0,1228.0,1237,-9.0,EV,3807,N16151,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,195,11,26,2013-12-24 11:00:00,ExpressJet Airlines Inc.,US_KEWR
105455,2013,12,25,1127.0,1127,0.0,1237.0,1238,-1.0,EV,6030,N21154,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,38.0,195,11,27,2013-12-25 11:00:00,ExpressJet Airlines Inc.,US_KEWR
107518,2013,12,27,1628.0,1619,9.0,1737.0,1737,0.0,EV,4143,N11150,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,195,16,19,2013-12-27 16:00:00,ExpressJet Airlines Inc.,US_KEWR
110172,2013,12,30,1618.0,1619,-1.0,1727.0,1737,-10.0,EV,4143,N13979,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,41.0,195,16,19,2013-12-30 16:00:00,ExpressJet Airlines Inc.,US_KEWR
111453,2013,2,1,811.0,800,11.0,910.0,917,-7.0,EV,4392,N27962,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,40.0,195,8,0,2013-02-01 08:00:00,ExpressJet Airlines Inc.,US_KEWR
112323,2013,2,2,753.0,759,-6.0,900.0,916,-16.0,EV,4392,N13969,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,195,7,59,2013-02-02 07:00:00,ExpressJet Airlines Inc.,US_KEWR
113852,2013,2,4,754.0,759,-5.0,859.0,916,-17.0,EV,4392,N13913,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,46.0,195,7,59,2013-02-04 07:00:00,ExpressJet Airlines Inc.,US_KEWR
114782,2013,2,5,754.0,759,-5.0,902.0,916,-14.0,EV,4392,N29917,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,195,7,59,2013-02-05 07:00:00,ExpressJet Airlines Inc.,US_KEWR
115676,2013,2,6,753.0,759,-6.0,906.0,916,-10.0,EV,4392,N26141,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,43.0,195,7,59,2013-02-06 07:00:00,ExpressJet Airlines Inc.,US_KEWR
116595,2013,2,7,759.0,759,0.0,858.0,916,-18.0,EV,4392,N12564,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,39.0,195,7,59,2013-02-07 07:00:00,ExpressJet Airlines Inc.,US_KEWR
117873,2013,2,8,,800,,,917,,EV,4392,N16918,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,195,8,0,2013-02-08 08:00:00,ExpressJet Airlines Inc.,US_KEWR
118641,2013,2,9,,759,,,916,,EV,4392,N14952,EWR,Aeropuerto Internacional Newark Liberty,-74.168701,40.692501,SYR,Aeropuerto Internacional Syracuse Hancock,-76.1063,43.111198,,195,7,59,2013-02-09 07:00:00,ExpressJet Airlines Inc.,US_KEWR
